"","id","name","license_id","address_number","address_street_name","ssn","first_name","last_name"
"293",12818,"Jordon Fraise",413843,1583,"Watervliet Ave",129569444,"Jordon","Fraise"
"294",12836,"Marvel Stain",897702,2675,"Moor Hey Circle",859717947,"Marvel","Stain"
"295",12839,"Patrick Hickethier",876051,3766,"Shadybrook Dr",809842854,"Patrick","Hickethier"
"296",12841,"Rose Marcil",699741,1618,"Storetti St",632347949,"Rose","Marcil"
"297",12850,"Chana Lampo",543315,3530,"Thornlea Rd",785061575,"Chana","Lampo"
"298",12855,"Dave Riverman",470640,808,"Lake Landing Way",380551835,"Dave","Riverman"
"299",12879,"Vella Willinger",200277,2730,"Arrowsmith Rd",989483871,"Vella","Willinger"
"300",12901,"Gustavo Delossanto",424088,2032,"Northeast Carpenter Rd",923910567,"Gustavo","Delossanto"
"301",12941,"Lakisha Ciuffreda",481161,2661,"Whitbarrow Dr",610924138,"Lakisha","Ciuffreda"
"302",12955,"Brock Tann",572656,3290,"Nardell Circle",188575558,"Brock","Tann"
"303",12971,"Modesta Burditt",559740,1851,"Bounds Blvd",587368406,"Modesta","Burditt"
"304",13017,"Santo Blind",846406,446,"Angwin St",210324452,"Santo","Blind"
"305",13018,"Wm Dalba",478535,2074,"Kassel St",604163049,"Wm","Dalba"
"306",13032,"Winona Goetzke",728609,1139,"Winforton Rd",813137423,"Winona","Goetzke"
"307",13042,"Rudolph Elton",355414,1927,"W Martha Blvd",379484024,"Rudolph","Elton"
"308",13047,"Lexie Klatte",171497,640,"Murry Dr",923966632,"Lexie","Klatte"
"309",13050,"Rodger Leyra",152517,3491,"Coddle Harbor Ave",905963960,"Rodger","Leyra"
"310",13054,"Hiram Bohne",665680,730,"Alpha Rd",776955662,"Hiram","Bohne"
"311",13064,"Dion Montague",467669,485,"Briggs Blvd",184082532,"Dion","Montague"
"312",13080,"Demetrius Majeau",565421,3916,"Bravington Dr",983358230,"Demetrius","Majeau"
"313",13108,"Olimpia Morla",847066,566,"Cotchford Way",473687469,"Olimpia","Morla"
"314",13119,"Millie Anzures",726123,3462,"Bundaleer Circle",302551205,"Millie","Anzures"
"315",13131,"Georgianna Vintinner",751409,10,"Washington Park Way",244519749,"Georgianna","Vintinner"
"316",13155,"Danielle Stutes",782669,2648,"Greatness Dr",685963339,"Danielle","Stutes"
"317",13189,"Kelle Mckeever",411754,1124,"Gold Flat Rd",657267230,"Kelle","Mckeever"
"318",13212,"Andrew Nordling",562738,3804,"Marble Fawn Ave",796991421,"Andrew","Nordling"
"319",13227,"Rick Brundrett",233260,1659,"Drakewood St",196185634,"Rick","Brundrett"
"320",13241,"Allie Jenschke",458292,657,"Livingston Rd",586169409,"Allie","Jenschke"
"321",13242,"Illa Hernton",798159,823,"Kaehler Circle",676079525,"Illa","Hernton"
"322",13252,"Shelley Kirylo",842147,1612,"Maximfeldt Blvd",159304270,"Shelley","Kirylo"
"323",13253,"Jordon Ingrim",436013,515,"Dick Phelps Way",343188878,"Jordon","Ingrim"
"324",13256,"Nigel Muhlestein",774972,3768,"Brickwall St",827681927,"Nigel","Muhlestein"
"325",13261,"Julia Rudick",609462,2046,"Ladner Rd",152551704,"Julia","Rudick"
"326",13262,"Lindsy Walts",692382,3856,"W Butterfield Rd",202256064,"Lindsy","Walts"
"327",13273,"Tory Linde",343538,942,"Kentigern Dr",315647709,"Tory","Linde"
"328",13296,"Danial Hinderman",327999,3503,"Holly Forest Way",784435644,"Danial","Hinderman"
"329",13308,"Dede Krauel",927703,2689,"High Beech Circle",132478275,"Dede","Krauel"
"330",13322,"Cara Weyman",123784,1310,"Outer Zayante Ave",808324107,"Cara","Weyman"
"331",13340,"Esta Madenford",963960,2390,"Bemsted Way",347001316,"Esta","Madenford"
"332",13345,"Donya Quenzel",617240,1564,"Legard Circle",432019274,"Donya","Quenzel"
"333",13357,"Karlene Feit",272800,3987,"Tye River Ave",115594104,"Karlene","Feit"
"334",13362,"Drusilla Schuller",785407,3025,"Gaulin St",581530576,"Drusilla","Schuller"
"335",13369,"Denis Southworth",635098,3861,"Dudley Dr",748618564,"Denis","Southworth"
"336",13374,"Garth Revolorio",246823,1865,"Fishing Dr",966145987,"Garth","Revolorio"
"337",13388,"Terri Seiters",706041,2358,"Ashton Clough Rd",358535734,"Terri","Seiters"
"338",13403,"Roseann Heinis",392158,1162,"Bufflehead Dr",320499192,"Roseann","Heinis"
"339",13455,"Fumiko Soloman",932475,36,"Tracy Schar St",774221326,"Fumiko","Soloman"
"340",13460,"James Harold",793865,626,"Duchesne Circle",742630069,"James","Harold"
"341",13466,"Armando Huie",817218,1695,"Lander Rd",795148951,"Armando","Huie"
"342",13468,"Keith Candozo",753817,2186,"Canada Valley Ave",958215353,"Keith","Candozo"
"343",13480,"Levi Tangaro",185981,975,"Luyster Dr",456995790,"Levi","Tangaro"
"344",13488,"Barney Skartvedt",951670,285,"Sun Tree Ave",489246720,"Barney","Skartvedt"
"345",13492,"Cliff Bransom",942063,3648,"East Angela Way",345752075,"Cliff","Bransom"
"346",13499,"Sheldon Bohne",893106,1791,"Story Acres St",950295483,"Sheldon","Bohne"
"347",13514,"Peter Habeck",739864,1560,"Rupertswood Way",246056511,"Peter","Habeck"
"348",13515,"Luciana Filsinger",397364,205,"Mayne Ave",310985722,"Luciana","Filsinger"
"349",13530,"Emmanuel Dittberner",428718,1951,"Norcott St",410353980,"Emmanuel","Dittberner"
"350",13541,"Basil Chrzanowski",124053,3855,"Boxmill Way",755878582,"Basil","Chrzanowski"
"351",13548,"Shelli Korman",826329,1274,"Hy Sil Blvd",391425319,"Shelli","Korman"
"352",13550,"Roman Katzman",412222,1155,"Possumtown Blvd",716756787,"Roman","Katzman"
"353",13568,"Pura Killen",257214,520,"Belt Circle",622726285,"Pura","Killen"
"354",13581,"Alda Damoro",386717,3961,"Thoydon Blvd",976953111,"Alda","Damoro"
"355",13582,"Don Zoquier",153636,2774,"Westfield Blvd",244429463,"Don","Zoquier"
"356",13598,"Star Puccetti",516560,296,"Bluebonnet St",237268257,"Star","Puccetti"
"357",13625,"Fabian Fiallo",665793,2463,"Cyprus Cedar St",601734245,"Fabian","Fiallo"
"358",13628,"Georgette Marsland",301631,2148,"Manthorpe St",956046563,"Georgette","Marsland"
"359",13630,"Carmen Semke",573051,384,"W Hundley Rd",269971075,"Carmen","Semke"
"360",13637,"Ervin Smyre",158889,1824,"Bainbrigge St",406033098,"Ervin","Smyre"
"361",13638,"Waldo Matar",633622,759,"Wehner Dr",858299714,"Waldo","Matar"
"362",13641,"Truman Lackett",629373,2244,"Orchardhill Ave",308711568,"Truman","Lackett"
"363",13649,"Beaulah Minugh",398588,3964,"Southwest Virginia Blvd",362132814,"Beaulah","Minugh"
"364",13660,"Theresa Battko",314910,2353,"Leonello Dr",444582433,"Theresa","Battko"
"365",13661,"Debbra Vario",527716,124,"Mc Dougall Circle",858365861,"Debbra","Vario"
"366",13664,"Louis Leyland",803795,2631,"Deer Canyon Ave",545937701,"Louis","Leyland"
"367",13679,"Elinor Nogueira",800296,524,"Pleasant Springs Blvd",967602103,"Elinor","Nogueira"
"368",13682,"Renetta Replin",525873,1654,"Lage Rd",632361405,"Renetta","Replin"
"369",13692,"Caryl Mongan",514153,848,"W Fuller Circle",213963373,"Caryl","Mongan"
"370",13703,"Lien Yasin",236971,1813,"Fitzwarren Blvd",942403927,"Lien","Yasin"
"371",13707,"Micheal Milas",160781,21,"Peaceful Pond Dr",896957092,"Micheal","Milas"
"372",13721,"Jeffrey Delmedico",343690,2463,"Warren Farm Circle",355179972,"Jeffrey","Delmedico"
"373",13756,"Rudy Baldon",842911,455,"Indian Wells Ave",245047799,"Rudy","Baldon"
"374",13759,"Claudio Segreto",855099,745,"Lahonda Way",129122621,"Claudio","Segreto"
"375",13772,"Monroe Cockerell",712647,3736,"Mota Way",300525653,"Monroe","Cockerell"
"376",13779,"Nubia Coles",312414,3949,"La Puerta Rd",995360218,"Nubia","Coles"
"377",13781,"Carletta Meleen",894663,3883,"S Cardinal Rd",539484960,"Carletta","Meleen"
"378",13808,"Royce Rushmore",288748,3241,"Headley Hill Dr",260837442,"Royce","Rushmore"
"379",13818,"Jamaal Vanhese",462640,1568,"Stowell Circle",562145727,"Jamaal","Vanhese"
"380",13820,"Ivy Billeter",853447,2544,"Wilmerding Rd",969196934,"Ivy","Billeter"
"381",13825,"Mistie Devoe",440773,289,"Gomez Rd",387185377,"Mistie","Devoe"
"382",13845,"Isa Criscuolo",411997,3073,"Glenisters Way",276770330,"Isa","Criscuolo"
"383",13847,"Dan Bresnahan",918784,234,"Saint Etheldore Rd",648324819,"Dan","Bresnahan"
"384",13849,"Rosanne Fego",392774,3839,"Devaney Circle",923519674,"Rosanne","Fego"
"385",13857,"Elvie Cetta",508000,1581,"Maranui Ave",982110755,"Elvie","Cetta"
"386",13859,"Teddy Lese",181359,3039,"Thistlebridge Dr",675467580,"Teddy","Lese"
"387",13861,"Jasper Kuklenski",675110,3497,"Fulling Way",828832951,"Jasper","Kuklenski"
"388",13872,"Isadora Pellegrin",654411,1754,"Mount Lassen St",577331209,"Isadora","Pellegrin"
"389",13873,"Loni Watanabe",931925,2249,"Back High Dr",112689438,"Loni","Watanabe"
"390",13895,"Rebbecca Lamarch",891284,287,"Rosalinda Circle",144915680,"Rebbecca","Lamarch"
"391",13900,"Jaquelyn Coutee",960976,1613,"Vivian Dr",862287242,"Jaquelyn","Coutee"
"392",13915,"John Dile",909334,3783,"Icehouse Ave",957131634,"John","Dile"
"393",13917,"Hank Jank",695273,2462,"Claygate St",749497794,"Hank","Jank"
"394",13922,"Nancee Meuller",624510,1789,"Fir Tree Ave",291545742,"Nancee","Meuller"
"395",13928,"Deadra Aharon",944185,270,"Clares Circle",414340171,"Deadra","Aharon"
"396",13933,"Sol Stanert",726702,2814,"Paint Branch St",215039924,"Sol","Stanert"
"397",13934,"Corinne Cagney",814343,3080,"St.Helier  Love Dr",889173099,"Corinne","Cagney"
"398",13945,"Fausto Damian",445395,3199,"Derekwood St",797028379,"Fausto","Damian"
"399",13954,"Lilla Lucht",924535,3006,"Roving Wood Dr",804998294,"Lilla","Lucht"
"400",13965,"Adelaida Krenik",382037,2364,"Manufacturers St",213783400,"Adelaida","Krenik"
"401",13966,"Terisa Altomare",201258,785,"Cockbush St",675011071,"Terisa","Altomare"
"402",13985,"Ernie Brosi",490082,2956,"Sharot Rd",942878060,"Ernie","Brosi"
"403",13989,"Norma Gudroe",585205,2898,"Ridgedale Ave",536434829,"Norma","Gudroe"
"404",13995,"Benito Jostes",175720,2928,"Clinton Ave",729863043,"Benito","Jostes"
"405",14020,"Neva Crossfield",961633,3203,"Desmoulin Rd",861025019,"Neva","Crossfield"
"406",14023,"Otis Alberty",581949,3173,"Chantecler Blvd",720291906,"Otis","Alberty"
"407",14029,"Jc Dannelley",536140,706,"Owlswood Way",803166889,"Jc","Dannelley"
"408",14045,"Monte Mollenhauer",829647,3262,"Manship Dr",572915604,"Monte","Mollenhauer"
"409",14049,"Chris Cordovi",769361,3107,"Ranfre Ave",509312726,"Chris","Cordovi"
"410",14058,"Darrin Villafuerte",172768,2428,"Roque Moraes Blvd",854483304,"Darrin","Villafuerte"
"411",14062,"Tomas Sipriano",821441,472,"Sorci Rd",989203986,"Tomas","Sipriano"
"412",14068,"Nicolasa Abshier",730814,1223,"Chisholme St",939547450,"Nicolasa","Abshier"
"413",14082,"Stanton Kaupp",947178,361,"Dorsetshire Ave",604049850,"Stanton","Kaupp"
"414",14087,"Selina Quilici",703548,1813,"Farragut Circle",553910337,"Selina","Quilici"
"415",14088,"Blaine Selvidge",532256,3477,"Neuenschwander Way",179523467,"Blaine","Selvidge"
"416",14090,"Callie Gailey",611482,404,"Spen Vale Circle",601898947,"Callie","Gailey"
"417",14111,"Katherine Bobek",247091,115,"Orsini Rd",960531530,"Katherine","Bobek"
"418",14112,"Owen Arterberry",427657,910,"Bayberrie Way",709352404,"Owen","Arterberry"
"419",14114,"Tameika Bilbo",984256,1054,"Windgate Circle",643382763,"Tameika","Bilbo"
"420",14120,"Rayford Brissey",761533,258,"N Chippewa Ave",493327215,"Rayford","Brissey"
"421",14128,"Maile Levitre",879181,3079,"St Lukes Rd",743135643,"Maile","Levitre"
"422",14140,"Joseph Langeveld",791269,2170,"Potomac Knolls St",950863015,"Joseph","Langeveld"
"423",14153,"Florance Sedler",773641,2061,"Russel Rd",529431891,"Florance","Sedler"
"424",14182,"Zack Karwoski",964918,1546,"W Middleton Way",482427372,"Zack","Karwoski"
"425",14191,"Curt Deas",831969,2279,"Brambach Way",539915887,"Curt","Deas"
"426",14203,"Leisha Hussien",342538,866,"Hackberry Way",823310261,"Leisha","Hussien"
"427",14210,"Rick Behrend",254760,729,"Volpi Circle",848426583,"Rick","Behrend"
"428",14216,"Delbert Shiring",344686,579,"Eatonia Rd",998429601,"Delbert","Shiring"
"429",14217,"Morton Ronsani",224299,1773,"John Wyatt Ave",606252617,"Morton","Ronsani"
"430",14252,"France Leipheimer",899918,2426,"N Kedvale Rd",522631411,"France","Leipheimer"
"431",14255,"Oscar Vielma",915148,107,"Orchard Hill Park Dr",686320577,"Oscar","Vielma"
"432",14266,"Sarai Thakur",124854,1355,"Universe Blvd",131979241,"Sarai","Thakur"
"433",14277,"Cheryll Nabers",497065,2330,"West Ox Way",504511404,"Cheryll","Nabers"
"434",14284,"Erick Siuda",181038,2361,"Betty Mae St",855178366,"Erick","Siuda"
"435",14295,"Don Widlak",638103,1202,"Rexburg Ave",148164994,"Don","Widlak"
"436",14297,"Roslyn Ayer",368291,1436,"Springman Circle",359457709,"Roslyn","Ayer"
"437",14302,"Bradly Niedbala",302726,1256,"Kurrawa St",494421182,"Bradly","Niedbala"
"438",14307,"Dani Rawley",857212,3275,"Twentyeighth Ave",362878596,"Dani","Rawley"
"439",14314,"Kylee Chenard",539900,2300,"Roskelley Dr",200917413,"Kylee","Chenard"
"440",14315,"Hilton Kounthapanya",476038,1954,"Shore Edge Ave",498230299,"Hilton","Kounthapanya"
"441",14317,"Efrain Lagunas",196256,308,"West Sixth Circle",506191077,"Efrain","Lagunas"
"442",14324,"Gerry Lofthouse",704869,117,"Yarrunga Rd",343814539,"Gerry","Lofthouse"
"443",14336,"Rickie Dougan",647511,1952,"Engel Blvd",511819312,"Rickie","Dougan"
"444",14348,"Christoper Keir",500166,351,"Hildegarde St",809726158,"Christoper","Keir"
"445",14351,"Herschel Linsday",575737,1128,"Brotherhood Ave",218978020,"Herschel","Linsday"
"446",14354,"Lloyd Kraham",229811,3791,"Whisper Hill Way",796856597,"Lloyd","Kraham"
"447",14370,"Casey Sovocool",886103,689,"Wilberforce Way",523346550,"Casey","Sovocool"
"448",14373,"Keitha Mysinger",248771,35,"Heather Garden Blvd",813995604,"Keitha","Mysinger"
"449",14387,"Michael Vieweg",425364,2130,"Seven Hills Dr",796170041,"Michael","Vieweg"
"450",14393,"Mark Sinnett",948669,1484,"Millsgate Way",378772939,"Mark","Sinnett"
"451",14417,"Jeremiah Milley",278310,2327,"Woods Creek Circle",244014263,"Jeremiah","Milley"
"452",14421,"Eloy Willetts",996490,2172,"Riffa Ave",640247165,"Eloy","Willetts"
"453",14430,"Lizzette Montalbo",522521,2918,"Ancroft Rd",544657374,"Lizzette","Montalbo"
"454",14441,"Monroe Hellerman",553585,804,"Shadow Park Way",851923089,"Monroe","Hellerman"
"455",14451,"Pete Olesky",328294,1114,"Leaf Wing Rd",860343710,"Pete","Olesky"
"456",14455,"Yesenia Vandawalker",360014,3427,"Gazzard Dr",103924314,"Yesenia","Vandawalker"
"457",14459,"Myron Varillas",748508,3975,"N Monterey Circle",127674257,"Myron","Varillas"
"458",14464,"Laureen Curnutte",505509,1178,"Wharfe St",310209746,"Laureen","Curnutte"
"459",14468,"Saturnina Zeimetz",156151,1225,"Leder St",128724962,"Saturnina","Zeimetz"
"460",14482,"Gregory Rickson",487794,1690,"East Kensington St",866169791,"Gregory","Rickson"
"461",14495,"Takako Schegetz",595642,3385,"Apiary Dr",518376466,"Takako","Schegetz"
"462",14507,"Cordie Dhondt",750208,3688,"Challedon Rd",239669792,"Cordie","Dhondt"
"463",14510,"Justine Hagos",183340,3847,"Ardsley Dr",331613266,"Justine","Hagos"
"464",14523,"Federico Valant",151858,1259,"Mikasa Blvd",695591586,"Federico","Valant"
"465",14532,"Yelena Manecke",187586,1933,"Goodhue Blvd",796830670,"Yelena","Manecke"
"466",14536,"Jefferey Stroot",734103,1007,"Brook Bay Ave",362218791,"Jefferey","Stroot"
"467",14539,"Ellsworth Wakefield",748810,571,"Oakton Glen Blvd",774778798,"Ellsworth","Wakefield"
"468",14565,"Jarvis Pincock",649891,2820,"Goble Circle",911968601,"Jarvis","Pincock"
"469",14568,"Levi Mcward",737089,3369,"Park Glenn St",535998508,"Levi","Mcward"
"470",14577,"Sam Walkington",110604,462,"Parcel E Mayfair Way",228123723,"Sam","Walkington"
"471",14579,"Derek Bramel",287445,1722,"Manor Ct Circle",634182399,"Derek","Bramel"
"472",14588,"Laci Sholar",495058,1715,"Oakhall Circle",543127907,"Laci","Sholar"
"473",14591,"Jeremiah Johanson",429738,3037,"Gaines Blvd",276166162,"Jeremiah","Johanson"
"474",14602,"Damion Zagami",238290,2405,"Wade Hill St",132012429,"Damion","Zagami"
"475",14612,"Aretha Langmaid",182158,3443,"Laars Way",762572434,"Aretha","Langmaid"
"476",14617,"Angel Quay",972599,2142,"Kitcheners Rd",540202645,"Angel","Quay"
"477",14622,"Quinton Hufstedler",328677,2803,"Timbergate Way",603330058,"Quinton","Hufstedler"
"478",14627,"Dick Knipe",458873,3230,"Basch Dr",910280086,"Dick","Knipe"
"479",14644,"Amalia Moat",139921,554,"Old Bath Way",434233620,"Amalia","Moat"
"480",14652,"Elene Huddy",584477,1494,"South Cedar Blvd",479035075,"Elene","Huddy"
"481",14669,"Gearldine Mahabir",335353,83,"Helman Ave",765478411,"Gearldine","Mahabir"
"482",14710,"Wayne Rudisell",802915,617,"Wolski Ave",154150080,"Wayne","Rudisell"
"483",14712,"Jordon Buteau",796112,3196,"Gwyn Ave",229086359,"Jordon","Buteau"
"484",14734,"Stewart Febles",660033,3529,"Old Rubbly Way",102629149,"Stewart","Febles"
"485",14745,"Leo Crocco",171794,2161,"Broadford Circle",195245670,"Leo","Crocco"
"486",14747,"Claude Siegel",484118,1957,"Mantle Way",591651944,"Claude","Siegel"
"487",14749,"Rodolfo Kaufman",264734,1787,"Castle Croft Circle",507898228,"Rodolfo","Kaufman"
"488",14758,"Dante Escue",143489,185,"W Cossitt Rd",457620573,"Dante","Escue"
"489",14761,"Tameika Mcgarrigle",278654,912,"Leewill St",101227402,"Tameika","Mcgarrigle"
"490",14771,"Oretha Eckstrom",502177,2826,"Samoset Rd",654974303,"Oretha","Eckstrom"
"491",14787,"Suzan Randlett",891563,2550,"Aqua Ave",816336280,"Suzan","Randlett"
"492",14792,"Milford Sara",689588,3188,"Cornish Dr",576598609,"Milford","Sara"
"493",14813,"George Laity",777860,3901,"Assumpton Rd",288816833,"George","Laity"
"494",14817,"Carl Gomey",916735,3105,"Redberry Way",650376536,"Carl","Gomey"
"495",14821,"Eda Snover",903934,1075,"Idalyn St",126905168,"Eda","Snover"
"496",14824,"Tobias Tow",938869,2753,"Lou Courtney St",134346691,"Tobias","Tow"
"497",14827,"Marlin Hillwig",690583,3106,"Pagum Ave",746496860,"Marlin","Hillwig"
"498",14849,"Fay Marsden",985615,580,"Deepdene Park Dr",774252565,"Fay","Marsden"
"499",14880,"Sena Muschick",675018,1841,"Bulkeley Rd",180706293,"Sena","Muschick"
"500",14887,"Morty Schapiro",118009,4919,"Northwestern Dr",111564949,"Morty","Schapiro"
"501",14888,"Kelley Milan",416505,2378,"Parnham Dr",726079978,"Kelley","Milan"
"502",14903,"Veronica Bristle",724640,3711,"Jonathan Mitchell Blvd",286941818,"Veronica","Bristle"
"503",14913,"Dominick Mossing",104786,1607,"Breck Rd",163505491,"Dominick","Mossing"
"504",14920,"Sidney Loker",587473,2373,"Worsley Bridge Way",337145269,"Sidney","Loker"
"505",14930,"Zella Pietrzyk",440964,3680,"Sandgate Circle",443068729,"Zella","Pietrzyk"
"506",14939,"Saul Bash",912166,3607,"W Henry Circle",570854469,"Saul","Bash"
"507",14946,"Walter Lacock",641141,1803,"Rainsborough Rd",756117257,"Walter","Lacock"
"508",14948,"Alta Rawdon",556615,2055,"Picket Ave",613428055,"Alta","Rawdon"
"509",14956,"Eric Lozado",720072,769,"Eastern Heights Dr",875714896,"Eric","Lozado"
"510",14970,"Dominique Grriffin",739390,1473,"Rainshaw Rd",941082466,"Dominique","Grriffin"
"511",14973,"Sunshine Hummons",799086,2624,"Mamaroneck Rd",115902249,"Sunshine","Hummons"
"512",15008,"Daniele Mcrobbie",459397,1793,"Burntlodge Rd",119993657,"Daniele","Mcrobbie"
"513",15012,"Edda Petronio",462610,3583,"Steve Biko Way",236415130,"Edda","Petronio"
"514",15027,"Lloyd Sieker",210341,2060,"S Municipal St",764817775,"Lloyd","Sieker"
"515",15030,"Palma Firkins",365089,2096,"Onieda Dr",265263730,"Palma","Firkins"
"516",15046,"Kirby Bonnell",148175,570,"Windhaven Rd",892320406,"Kirby","Bonnell"
"517",15058,"Mara Reynalds",978879,1534,"Vincennes Rd",356559423,"Mara","Reynalds"
"518",15088,"Genevive Zellmann",181558,1286,"Whitaker Rd",809375761,"Genevive","Zellmann"
"519",15101,"Dominga Skowyra",423158,2243,"Pivington Ave",776787966,"Dominga","Skowyra"
"520",15108,"Bernie Phyfiher",761779,3685,"Gramsie Blvd",216426943,"Bernie","Phyfiher"
"521",15113,"Matthew Jerdee",826574,2399,"Crow Trees St",764276243,"Matthew","Jerdee"
"522",15121,"Genesis Solito",372175,2350,"Mc Kinney Rd",385418101,"Genesis","Solito"
"523",15126,"Kasey Compiseno",382736,2061,"Gwyne Rd",744514576,"Kasey","Compiseno"
"524",15130,"Alvin Maltby",122260,2748,"Bourchier Blvd",523670154,"Alvin","Maltby"
"525",15135,"Michale Spriggle",529920,438,"Dragoon St",229702218,"Michale","Spriggle"
"526",15149,"Mervin Marzinske",594818,610,"Gayfere Rd",981195715,"Mervin","Marzinske"
"527",15161,"Dedra Kellough",107129,3307,"Dwelley Way",621473730,"Dedra","Kellough"
"528",15165,"Casey Neighbors",967351,2925,"SE Davison Rd",795376522,"Casey","Neighbors"
"529",15171,"Weldon Penso",336999,311,"Northwestern Dr",131379495,"Weldon","Penso"
"530",15201,"Jeane Germinaro",157853,473,"Giddings Ave",459828536,"Jeane","Germinaro"
