"","ssn","annual_income"
"5175",722092866,60400
"5176",722241716,50100
"5177",722327112,20800
"5178",722495469,81200
"5179",722650270,22600
"5180",723060690,76900
"5181",723147583,53400
"5182",723540075,59000
"5183",723677582,40200
"5184",723775388,42200
"5185",723843164,41200
"5186",723860272,13500
"5187",724227364,56600
"5188",724360973,24200
"5189",724386723,56100
"5190",724402920,36900
"5191",724438170,82000
"5192",724444408,40800
"5193",724529664,41500
"5194",724604861,31300
"5195",724613479,47900
"5196",724617111,52700
"5197",724640916,18400
"5198",724724868,57000
"5199",724953759,40200
"5200",724993812,50700
"5201",725272037,29700
"5202",725609273,40100
"5203",725680967,17700
"5204",725698080,66500
"5205",725792112,13300
"5206",725855849,53600
"5207",726068470,12300
"5208",726079978,74700
"5209",726208189,62700
"5210",726364917,36600
"5211",726449640,35700
"5212",726642945,41100
"5213",726655893,49700
"5214",726665622,34000
"5215",726837369,65000
"5216",726952401,24800
"5217",726956294,63300
"5218",727185238,36400
"5219",727280165,86000
"5220",727301223,31500
"5221",727470921,48600
"5222",727487554,26100
"5223",727508185,53000
"5224",727807158,10600
"5225",727897121,66100
"5226",727919790,33900
"5227",727981381,24900
"5228",728022274,68600
"5229",728084603,18900
"5230",728110545,11300
"5231",728234443,76600
"5232",728297848,324300
"5233",728352259,85900
"5234",728577450,45200
"5235",728581022,46600
"5236",728687921,17200
"5237",728824283,25500
"5238",728862247,31900
"5239",728923382,49000
"5240",728944825,87000
"5241",728952388,44000
"5242",728958959,26800
"5243",729019049,67900
"5244",729449678,30900
"5245",729863043,21400
"5246",729889566,16200
"5247",729899341,34300
"5248",730077178,11300
"5249",730113707,32100
"5250",730134618,10500
"5251",730205897,55900
"5252",730476865,80000
"5253",730664467,74600
"5254",730679528,72200
"5255",730889153,71100
"5256",731074963,32100
"5257",731260087,72500
"5258",731302769,78200
"5259",731413119,77100
"5260",731568559,33600
"5261",731845640,46500
"5262",732052355,56000
"5263",732183019,51200
"5264",732212073,64100
"5265",732386024,50300
"5266",732581017,83200
"5267",732628927,87600
"5268",732745286,25200
"5269",732795271,24500
"5270",732863677,80200
"5271",733059738,69200
"5272",733276977,81700
"5273",733302152,18300
"5274",733365905,19300
"5275",733498129,15700
"5276",733537781,66500
"5277",733542138,35300
"5278",733625449,48300
"5279",733810619,57200
"5280",733826107,40300
"5281",733923719,23100
"5282",733978252,56300
"5283",734053785,52800
"5284",734140689,28800
"5285",734477633,70500
"5286",734571463,11200
"5287",734637233,87100
"5288",734693895,61200
"5289",734840694,40100
"5290",735106552,46400
"5291",735229821,52700
"5292",735274806,65100
"5293",735396949,48800
"5294",735401051,24600
"5295",735452850,39000
"5296",735565707,81400
"5297",735570731,11500
"5298",735592124,54100
"5299",735618453,25000
"5300",735675907,13600
"5301",736112134,32600
"5302",736253568,25300
"5303",736400817,69400
"5304",736504468,59100
"5305",736527824,79800
"5306",736620528,11600
"5307",736697018,56000
"5308",736719237,32300
"5309",736845609,37400
"5310",736903982,36400
"5311",736922053,54600
"5312",737012687,24800
"5313",737082134,21000
"5314",737093728,60700
"5315",737391581,30300
"5316",737526944,25500
"5317",737801333,78800
"5318",737805578,71400
"5319",737833873,30900
"5320",737869459,41900
"5321",737960544,65300
"5322",738030554,35700
"5323",738037906,89900
"5324",738503613,65200
"5325",738762341,72100
"5326",739085606,63400
"5327",739117154,28700
"5328",739256251,30800
"5329",739306490,77000
"5330",739446962,68700
"5331",739486196,74600
"5332",739534212,68300
"5333",739663067,23600
"5334",739845273,59400
"5335",740126212,56600
"5336",740135690,53300
"5337",740389363,61700
"5338",740394473,49700
"5339",740637439,59600
"5340",740767107,11000
"5341",740831403,78200
"5342",741011008,72500
"5343",741038955,80700
"5344",741067594,89700
"5345",741071779,27100
"5346",741268417,38200
"5347",741753210,38300
"5348",741918004,11100
"5349",742233383,22000
"5350",742292060,19000
"5351",742318836,13900
"5352",742343668,61900
"5353",742352199,17600
"5354",742623445,85700
"5355",742630069,86400
"5356",742884382,20300
"5357",742939003,37400
"5358",743130910,57700
"5359",743186961,27000
"5360",743268062,53800
"5361",743328194,17300
"5362",743582185,27200
"5363",743610342,58400
"5364",743800588,29000
"5365",743804767,31000
"5366",743932802,26700
"5367",743961388,59600
"5368",744079303,75800
"5369",744271925,88600
"5370",744460595,41000
"5371",744510077,68300
"5372",744514576,61100
"5373",744649900,60100
"5374",744689063,38300
"5375",745128849,63600
"5376",745165957,44200
"5377",745335225,10500
"5378",745345591,17500
"5379",745585276,44500
"5380",745677086,62300
"5381",745853548,34400
"5382",745863165,47300
"5383",745919185,69300
"5384",745920527,23900
"5385",746105342,29600
"5386",746423376,32500
"5387",746563049,19500
"5388",746809992,14700
"5389",746848702,69200
"5390",746892532,13700
"5391",746909313,38800
"5392",746944925,34600
"5393",746999291,12700
"5394",747011019,75400
"5395",747266169,36600
"5396",747340871,74500
"5397",747577138,11500
"5398",747714076,31000
"5399",747767202,86500
"5400",747970839,40800
"5401",748001843,76200
"5402",748187138,88700
"5403",748301024,32200
"5404",748584430,71500
"5405",748618564,46000
"5406",749196507,13500
"5407",749273979,27900
"5408",749497794,86400
"5409",749632914,16800
"5410",749686893,18300
"5411",750123060,66600
"5412",750139177,30800
"5413",750148059,72600
"5414",750626842,69000
"5415",750738140,87100
"5416",751022350,85300
"5417",751324830,89700
"5418",751492920,42800
"5419",751575561,64900
"5420",751578025,80300
"5421",751629030,46700
"5422",751995045,44200
"5423",752182562,62300
"5424",752257359,45500
"5425",752491417,14800
"5426",752647913,88700
"5427",752726603,73800
"5428",752775243,43800
"5429",752861166,87200
"5430",752931300,43300
"5431",753001719,26100
"5432",753204661,55200
"5433",753366377,40300
"5434",753388447,28700
"5435",753558574,10500
"5436",753587960,81900
"5437",753611041,39800
"5438",753928063,62100
"5439",754050201,46200
"5440",754184103,48200
"5441",754193186,13700
"5442",754227089,78800
"5443",754231215,30600
"5444",754307864,54900
"5445",754402523,73900
"5446",754431150,13600
"5447",754604252,46100
"5448",754624754,84400
"5449",754642925,37500
"5450",755106502,82200
"5451",755130400,39900
"5452",755352210,24500
"5453",755386690,70000
"5454",755548393,16300
"5455",755599508,73700
"5456",755602367,76400
"5457",755737750,87500
"5458",755837047,46700
"5459",755878582,82300
"5460",755887825,46200
"5461",755931532,39900
"5462",755939406,88100
"5463",755965870,33000
"5464",756117257,87100
"5465",756186403,52800
"5466",756488446,30900
"5467",756521567,34900
"5468",756598334,73700
"5469",756683633,77500
"5470",756730136,80100
"5471",756784330,26600
"5472",756980457,74000
"5473",757080241,22500
"5474",757142004,87900
"5475",757386548,51300
"5476",757442993,58700
"5477",757545987,40400
"5478",757992400,11700
"5479",757999281,74600
"5480",758298277,41000
"5481",758761152,32400
"5482",759024708,11900
"5483",759276725,85200
"5484",759288277,76300
"5485",759504504,288400
"5486",759605320,58600
"5487",759718083,55100
"5488",759831236,36600
"5489",759915839,87400
"5490",759956758,68000
"5491",760116826,67000
"5492",760604962,70400
"5493",760735717,33000
"5494",760822273,80500
"5495",761104813,68700
"5496",761150102,75200
"5497",761164688,29900
"5498",761231869,20200
"5499",761299433,13400
"5500",761503165,62900
"5501",761524300,13800
"5502",761528969,72100
"5503",761624289,74400
"5504",761785357,80200
"5505",761942103,16000
"5506",761980541,76600
"5507",762123247,39800
"5508",762272301,32300
"5509",762274331,42800
"5510",762306427,59500
"5511",762504463,62800
"5512",762514776,29300
"5513",762572434,43100
"5514",762822460,74000
"5515",762907356,88600
"5516",763143107,12100
"5517",763302363,40100
"5518",763352324,48600
"5519",763403719,56900
"5520",763449768,30900
"5521",763515356,18000
"5522",763690991,17000
"5523",763768862,83300
"5524",763976135,19500
"5525",764027686,84100
"5526",764069339,89800
"5527",764132739,70300
"5528",764139185,39800
"5529",764152702,39700
"5530",764230802,47300
"5531",764276243,14000
"5532",764308796,51100
"5533",764496469,77100
"5534",764498848,76800
"5535",764658445,67000
"5536",764763843,23000
"5537",764897188,63800
"5538",765105777,42000
"5539",765171686,39300
"5540",765188479,61200
"5541",765322706,57900
"5542",765389628,72000
"5543",765406224,80000
"5544",765478411,86100
"5545",765618238,86600
"5546",765619737,40700
"5547",766105543,71900
"5548",766107591,14800
"5549",766161570,86400
"5550",766364709,46100
"5551",766444421,85800
"5552",766548272,26000
"5553",766724683,61900
"5554",766818167,52500
"5555",767133590,41100
"5556",767156146,18500
"5557",767570170,73000
"5558",767596214,82100
"5559",767821952,80200
"5560",767831749,77100
"5561",768108391,17000
"5562",768166516,30800
"5563",768252320,52300
"5564",768275578,12000
"5565",768282015,62800
"5566",768305930,37600
"5567",768330758,30500
"5568",768351475,81900
"5569",768497477,27600
"5570",768650325,64900
"5571",768678994,54600
"5572",768690671,29900
"5573",768806247,71700
"5574",768893362,15300
"5575",769025766,16100
"5576",769105482,34100
"5577",769168697,25400
"5578",769273746,42700
"5579",769336512,28900
"5580",769388200,26900
"5581",769681139,10500
"5582",769810787,38100
"5583",769884040,73000
"5584",769969460,19300
"5585",770249397,12300
"5586",770311771,16100
"5587",770431462,37500
"5588",770473297,89200
"5589",770676504,26600
"5590",770688951,84500
"5591",770752694,67700
"5592",771024711,21600
"5593",771055680,41400
"5594",771085074,12800
"5595",771100678,26100
"5596",771310065,34300
"5597",771353473,27700
"5598",771382717,64300
"5599",771437039,57000
"5600",771620507,28400
"5601",771783538,12200
"5602",771846622,39400
"5603",771995990,16800
"5604",772002789,60300
"5605",772075935,82300
"5606",772078102,19800
"5607",772118332,12300
"5608",772200625,34800
"5609",772386969,45300
"5610",772393663,81200
"5611",772475971,82900
"5612",772548166,21400
"5613",772858894,63300
"5614",772892049,56100
"5615",772945988,54200
"5616",772978976,57900
"5617",773174600,29800
"5618",773342694,35500
"5619",773396363,26600
"5620",773429313,28900
"5621",773485641,69800
"5622",773689219,24900
"5623",773800645,58600
"5624",773812086,25200
"5625",773824749,58200
"5626",773834611,34900
"5627",773850831,85000
"5628",773992373,48500
"5629",774121055,59300
"5630",774221326,78000
"5631",774235479,51000
"5632",774252565,57300
"5633",774273190,76000
"5634",774309103,32700
"5635",774384624,55900
"5636",774392869,81300
"5637",774430602,21300
"5638",774484667,89200
"5639",774490763,43900
"5640",774693125,30900
"5641",774759590,57500
"5642",774772773,49000
"5643",774778798,25700
"5644",774922421,17600
"5645",775110433,18700
"5646",775129791,69400
"5647",775739522,11500
"5648",775845349,87100
"5649",775852979,87300
"5650",776046786,69400
"5651",776081782,83000
"5652",776143382,35000
"5653",776192348,18000
"5654",776691796,13100
"5655",776787966,31600
"5656",776872913,50800
"5657",776917039,36500
"5658",777166347,38600
"5659",777391476,70500
"5660",777397838,62500
"5661",777446798,73000
"5662",777480608,89100
"5663",777622138,38300
"5664",777688480,57900
"5665",777693174,41800
"5666",777753302,70800
"5667",777805724,17700
"5668",778212118,24800
"5669",778213899,79300
"5670",778264744,29000
"5671",778295636,18800
"5672",778301948,42800
"5673",778424390,51400
"5674",778713362,56900
"5675",779051187,72600
"5676",779101919,22500
"5677",779354557,73600
"5678",779530578,58300
"5679",779771696,33800
"5680",779882854,84600
"5681",779911493,10800
"5682",779980501,72200
"5683",780062335,77200
"5684",780211293,10400
"5685",780253641,78800
"5686",780326885,30600
"5687",780621405,38200
"5688",780739377,81100
"5689",780883512,87300
"5690",780966511,29700
"5691",780969406,85100
"5692",780985898,83000
"5693",781022704,73100
"5694",781102227,72700
"5695",781299817,68500
"5696",781363982,25400
"5697",781439945,61100
"5698",781442458,76400
"5699",781538715,73900
"5700",781626231,74900
"5701",782011464,59100
"5702",782024373,11300
"5703",782025965,71200
"5704",782123651,72900
"5705",782209049,72800
"5706",782335344,15400
"5707",782417084,38900
"5708",782641391,65500
"5709",782873357,63500
"5710",782906099,16400
"5711",782962862,65200
"5712",782994179,84000
"5713",783063289,61300
"5714",783076705,83600
"5715",783077524,31200
"5716",783120878,51900
"5717",783277149,76900
"5718",783379734,45500
"5719",783493018,41800
"5720",783543548,58500
"5721",783803373,62100
"5722",783905431,77000
"5723",784291710,78000
"5724",784393212,53900
"5725",784435644,89200
"5726",784550860,28800
"5727",784618896,78000
"5728",784711409,27400
"5729",784726644,81600
"5730",784883129,52000
"5731",785061575,61300
"5732",785248826,19600
"5733",785259513,38300
"5734",785306780,25600
"5735",785409724,78000
"5736",785468119,18800
"5737",785477506,76000
"5738",785636263,57200
"5739",785723073,15000
"5740",785733353,13900
"5741",785748979,12400
"5742",786031508,41300
"5743",786134235,39300
"5744",786168260,88500
"5745",786195046,69700
"5746",786319499,37200
"5747",786620034,87400
"5748",786766398,48500
"5749",786769242,72700
"5750",786877412,31400
"5751",786993194,87000
"5752",787003207,84400
"5753",787114543,59900
"5754",787397707,32100
"5755",787423012,74700
"5756",787713521,84700
"5757",787949997,60900
"5758",788012374,23600
"5759",788075652,10400
"5760",788388339,57500
"5761",788490618,19700
"5762",788514000,48000
"5763",788699455,73300
"5764",788862867,24300
"5765",789051941,40600
"5766",789152518,88300
"5767",789213380,50300
"5768",789319423,46800
"5769",789321154,38500
"5770",789683160,38000
"5771",790336803,20500
"5772",790666208,60700
"5773",790690156,80800
"5774",790920206,26800
"5775",791044703,154200
"5776",791187665,32900
"5777",791453622,59100
"5778",791531752,18600
"5779",791790680,28300
"5780",791923567,86200
"5781",792091159,21900
"5782",792305853,61700
"5783",792325154,39100
"5784",792374271,50800
"5785",792523976,56400
"5786",792616050,71000
"5787",792629129,46500
"5788",792706562,27500
"5789",792806586,12900
"5790",792861168,11100
"5791",792861798,46100
"5792",792903785,13500
"5793",792952880,17600
"5794",793010903,67900
"5795",793146130,20500
"5796",793483065,18100
"5797",793894558,54300
"5798",794132162,75400
"5799",794143860,32600
"5800",794310761,68400
"5801",794430762,15800
"5802",794594632,20100
"5803",794620332,49000
"5804",794620990,28100
"5805",794846975,88600
"5806",794868443,49000
"5807",794935944,41000
"5808",795056697,86200
"5809",795060875,81700
"5810",795102956,11300
"5811",795121535,15100
"5812",795148951,37100
"5813",795376522,68900
"5814",795694202,38200
"5815",795792366,54800
"5816",796118188,83400
"5817",796170041,40100
"5818",796257359,42000
"5819",796394780,30900
"5820",796507718,82400
"5821",796512330,85600
"5822",796905790,63100
"5823",796991421,14400
"5824",797028379,52300
"5825",797032149,17300
"5826",797115758,47600
"5827",797254528,53100
"5828",797715435,64100
"5829",797727150,46800
"5830",797745632,26900
"5831",797753490,76100
"5832",797993511,32700
"5833",798116283,22200
"5834",798674278,23700
"5835",798875740,62400
"5836",799216285,26900
"5837",799326478,75900
"5838",799511068,66900
"5839",799830780,75300
"5840",799858035,66400
"5841",799907195,39800
"5842",799955342,46600
"5843",800092402,58000
"5844",800258879,80400
"5845",800278294,25000
"5846",800301896,64700
"5847",800305740,23300
"5848",800312445,69100
"5849",800359568,50900
"5850",800471590,87100
"5851",800582909,449400
"5852",800594258,34500
"5853",800659139,50300
"5854",800692283,83400
"5855",800769952,41200
"5856",800979952,10300
"5857",800993805,84900
"5858",801238287,81300
"5859",801642279,39700
"5860",801721896,47400
"5861",801747625,64800
"5862",801754711,72100
"5863",801890855,33000
"5864",802025916,60400
"5865",802115562,77700
"5866",802388633,36300
"5867",802415224,60400
"5868",802520485,44200
"5869",802536722,10500
"5870",802553495,29200
"5871",802556011,37900
"5872",802765693,28000
"5873",802837779,80300
"5874",803008059,42900
"5875",803068755,73300
"5876",803231776,17900
"5877",803360458,61200
"5878",803493042,50900
"5879",803698039,86900
"5880",803707448,88500
"5881",803707983,59000
"5882",803837346,67500
"5883",803942921,11200
"5884",804027472,19200
"5885",804252115,63900
"5886",804322742,28300
"5887",804417615,12300
"5888",804420360,37500
"5889",804461685,42600
"5890",804818166,16500
"5891",804914724,70600
"5892",804998294,28200
"5893",805089474,39300
"5894",805158078,23600
"5895",805299285,85800
"5896",805368585,36900
"5897",805465639,66600
"5898",805569326,77100
"5899",805774495,71800
"5900",805784590,68400
"5901",806037053,31000
"5902",806131337,67600
"5903",806133229,25600
"5904",806166654,60200
"5905",806204189,23800
"5906",806269236,30100
"5907",806286220,45200
"5908",806360336,233500
"5909",806497430,17200
"5910",806673087,81900
"5911",806934038,29900
"5912",807229971,26600
"5913",807302703,72400
"5914",807305432,79100
"5915",807364598,68500
"5916",807384584,64500
"5917",807409306,42400
"5918",807431007,81000
"5919",807704042,20100
"5920",807753754,82100
"5921",807798993,86500
"5922",808083004,50300
"5923",808142000,55400
"5924",808219539,70000
"5925",808232041,33900
"5926",808324107,74100
"5927",808425433,53900
"5928",808531143,86500
"5929",808561288,74100
"5930",808620370,24700
"5931",808628707,40800
"5932",808635032,49900
"5933",808707927,83900
"5934",808764869,82200
"5935",808846714,62100
"5936",809206457,87000
"5937",809325396,64400
"5938",809375761,18900
"5939",809472050,81300
"5940",809507544,25300
"5941",809606460,10800
"5942",809612576,53600
"5943",809726158,51600
"5944",809842854,85500
"5945",810021486,19100
"5946",810023787,87200
"5947",810027102,58300
"5948",810102012,77400
"5949",810191483,21500
"5950",810253351,87900
"5951",810391375,64200
"5952",810671575,52600
"5953",810741443,84200
"5954",810777785,22000
"5955",810822924,48900
"5956",810947255,29300
"5957",810960530,79800
"5958",810969698,79800
"5959",811077474,51900
"5960",811127027,72100
"5961",811314137,69400
"5962",811321506,66600
"5963",811327174,19900
"5964",811348643,53800
"5965",811503205,57300
"5966",811605183,47000
"5967",811864608,76900
"5968",811909830,77300
"5969",811915716,33500
"5970",811948080,29600
"5971",812176015,52000
"5972",812184329,79500
"5973",812195462,17100
"5974",812264538,73300
"5975",812390469,11900
"5976",812520764,33500
"5977",812632515,79800
"5978",812768749,33200
"5979",813001278,75600
"5980",813035363,87900
"5981",813137423,26000
"5982",813280979,51400
"5983",813308403,14500
"5984",813363925,15200
"5985",813372711,65500
"5986",813550224,33100
"5987",813755548,66500
"5988",813974641,48400
"5989",813995604,63200
"5990",814026581,55700
"5991",814324395,28900
"5992",814354059,31300
"5993",814390998,89100
"5994",814408655,82100
"5995",814551368,84800
"5996",814687352,69900
"5997",814769398,36200
"5998",814884551,82800
"5999",814886432,63400
"6000",814997233,34100
"6001",815041410,78700
"6002",815048251,13700
"6003",815114160,61000
"6004",815171867,89000
"6005",815311375,46000
"6006",815346248,20700
"6007",815488723,13100
"6008",815600094,39400
"6009",815622329,44200
"6010",815629178,35800
"6011",815730709,28200
"6012",815930631,58700
"6013",816012467,25100
"6014",816058303,63200
"6015",816302869,54300
"6016",816326538,51700
"6017",816332173,44300
"6018",816336280,78100
"6019",816349854,312800
"6020",816502511,68600
"6021",816632180,37800
"6022",816653738,60800
"6023",816702747,55700
"6024",816708919,15900
"6025",816966110,33100
"6026",817256942,50400
"6027",817531824,28600
"6028",817628874,80200
"6029",817686115,55000
"6030",817820356,78400
"6031",817856121,78200
"6032",818127121,31100
"6033",818163499,49800
"6034",818166037,15800
"6035",818363013,78000
"6036",818372638,53500
"6037",818395287,26400
"6038",818555213,59500
"6039",818574225,13000
"6040",818636973,33200
"6041",818660652,70500
"6042",818799898,71800
"6043",819032991,47600
"6044",819062037,66200
"6045",819176715,43900
"6046",819378629,63100
"6047",819423620,33600
"6048",819644877,80600
"6049",819732788,84800
"6050",820024760,53600
"6051",820122986,34300
"6052",820254418,60600
"6053",820337973,60100
"6054",820442521,24600
"6055",820452288,47000
"6056",820490009,27600
"6057",820632778,45000
"6058",820725131,72700
"6059",820781684,24200
"6060",820797760,77900
"6061",820850670,82200
"6062",820925453,72400
"6063",820965156,46100
"6064",820969016,43100
"6065",820981745,24400
"6066",821045119,30000
"6067",821389951,88300
"6068",821639485,66700
"6069",821738303,70800
"6070",821809172,65900
"6071",821947183,71200
"6072",822000400,70200
"6073",822088150,23300
"6074",822746870,31800
"6075",822804380,67800
"6076",822903083,25100
"6077",822964776,89500
"6078",823053012,53000
"6079",823310261,12500
"6080",823435447,74600
"6081",823474529,46700
"6082",823507840,11000
"6083",823511726,29900
"6084",823902398,29300
"6085",823998411,83700
"6086",824056662,63900
"6087",824124720,30800
"6088",824149721,73600
"6089",824243608,46300
"6090",824355161,77100
"6091",824364876,31100
"6092",824365186,27500
"6093",824445156,69100
"6094",824479598,35100
"6095",824480686,51700
"6096",824875912,50200
"6097",825007219,67400
"6098",825212599,89200
"6099",825479741,68900
"6100",825621621,81600
"6101",825695474,67200
"6102",825710426,83400
"6103",825746013,82000
"6104",825746997,29700
"6105",825810018,17000
"6106",825961495,63200
"6107",826107682,33700
"6108",826624434,68200
"6109",826647644,60100
"6110",826728257,27600
"6111",826823948,14400
"6112",827084041,47800
"6113",827578938,13900
"6114",827595835,17800
"6115",827681927,89100
"6116",827717738,59200
"6117",827789775,47700
"6118",827927521,21700
"6119",828150852,35100
"6120",828240314,36700
"6121",828247676,26700
"6122",828443905,89300
"6123",828478620,33600
"6124",828638512,14800
"6125",828754306,45000
"6126",828818581,16200
"6127",828936324,41300
"6128",828936905,439500
"6129",828992170,37400
"6130",829041303,67600
"6131",829076245,53800
"6132",829184033,35100
"6133",829355458,50300
"6134",829900016,32000
"6135",830035713,51100
"6136",830044841,27600
"6137",830282707,15500
"6138",830680306,27400
"6139",830691853,37600
"6140",830723054,83800
"6141",830807107,41900
"6142",830911155,40600
"6143",831013959,71900
"6144",831016319,15500
"6145",831111970,20300
"6146",831388913,13400
"6147",831840148,35000
"6148",832050151,83200
"6149",832080915,13300
"6150",832288833,33800
"6151",832294294,28800
"6152",832340010,78100
"6153",832350729,72300
"6154",832367445,76200
"6155",832390805,83300
"6156",832490127,26600
"6157",832506689,55200
"6158",832671135,22500
"6159",832727142,32900
"6160",832729979,46300
"6161",832767324,30500
"6162",833057525,88400
"6163",833208679,57700
"6164",833316446,31900
"6165",833395049,85600
"6166",833583116,89100
"6167",833627917,70700
"6168",833637498,13400
"6169",833876891,65100
"6170",833959853,50000
"6171",834011307,60000
"6172",834049937,64000
"6173",834095690,19100
"6174",834113024,26300
"6175",834276545,71800
"6176",834324149,58500
"6177",834983658,27900
"6178",835045226,57500
"6179",835593683,52500
"6180",835711516,36200
"6181",835912599,65700
"6182",835994346,23800
"6183",836106873,29900
"6184",836111955,50000
"6185",836211102,50200
"6186",836295324,48300
"6187",836353550,29800
"6188",836383115,42700
"6189",836617275,403800
"6190",836851226,59800
"6191",837073499,53800
"6192",837086139,87000
"6193",837091025,20300
"6194",837097394,48100
"6195",837155825,81400
"6196",837185037,59600
"6197",837375771,20200
"6198",837696802,67600
"6199",837729068,24000
"6200",837841510,89400
"6201",837924185,30000
"6202",838204256,24000
"6203",838234578,81900
"6204",838391690,32100
"6205",838411318,52500
"6206",838427748,88800
"6207",838711570,55100
"6208",838740881,45100
"6209",838853405,28100
"6210",838907424,24100
"6211",838932850,13800
"6212",839171398,40500
"6213",839308138,31900
"6214",839513218,50500
"6215",839523269,24200
"6216",839570143,62800
"6217",839631113,89600
"6218",839669163,32100
"6219",839828976,63400
"6220",839936544,39900
"6221",839942327,49200
"6222",840008764,69600
"6223",840009345,77200
"6224",840019784,48800
"6225",840466333,31000
"6226",840468695,34400
"6227",840480024,48000
"6228",840559208,84300
"6229",840676534,75000
"6230",840728346,36300
"6231",840740492,55200
"6232",840879524,11500
"6233",840969625,78500
"6234",841185531,56400
"6235",841261670,37200
"6236",841332087,60000
"6237",841910202,25900
"6238",842077505,39200
"6239",842497382,71100
"6240",842701765,37000
"6241",842784856,61900
"6242",842937167,22100
"6243",843336845,69300
"6244",843361944,84600
"6245",843611570,54500
"6246",843751378,27100
"6247",844173291,26200
"6248",844211046,44500
"6249",844213057,21000
"6250",844449262,23900
"6251",844544729,87600
"6252",844717552,55300
"6253",844940672,61000
"6254",845078871,67300
"6255",845142168,72200
"6256",845285780,62800
"6257",845348168,288100
"6258",845469351,63900
"6259",845545138,38800
"6260",845642408,12100
"6261",845759401,47800
"6262",845760638,51000
"6263",845822585,52500
"6264",846164321,76900
"6265",846215408,80000
"6266",846235641,26100
"6267",846357680,44500
"6268",846496083,67600
"6269",846820496,68900
"6270",846925570,21100
"6271",847036454,83400
"6272",847120819,82200
"6273",847336607,48900
"6274",847402974,10900
"6275",847545501,11600
"6276",847892882,56400
"6277",848170407,17000
"6278",848243464,82600
"6279",848264498,42500
"6280",848426583,41500
"6281",848577225,18100
"6282",848848551,17900
"6283",848891439,71200
"6284",848908389,60100
"6285",848950331,73200
"6286",848972459,11000
"6287",849038010,43600
"6288",849068191,38300
"6289",849187986,54100
"6290",849491426,31100
"6291",849820176,10300
"6292",850056336,39900
"6293",850165206,63000
"6294",850226921,78700
"6295",850276575,43600
"6296",850295516,81700
"6297",850388684,35800
"6298",850468841,10400
"6299",850630382,80900
"6300",850868874,16300
"6301",851014668,12500
"6302",851015671,83400
"6303",851169893,69000
"6304",851191125,70500
"6305",851231830,60400
"6306",851248706,36100
"6307",851695720,403400
"6308",851792706,89800
"6309",851852689,28100
"6310",851923089,33800
"6311",852439571,69600
"6312",852518778,74100
"6313",852874776,14800
"6314",853099198,51800
"6315",853130169,62500
"6316",853220817,81200
"6317",853386770,51200
"6318",853576880,26900
"6319",853644951,12300
"6320",853677314,49500
"6321",853721372,25500
"6322",853841918,51000
"6323",853985024,82400
"6324",854129322,86900
"6325",854203628,63600
"6326",854425199,63300
"6327",854483304,67800
"6328",854657204,76000
"6329",854700490,48700
"6330",854720521,73000
"6331",854766828,23900
"6332",854828278,55800
"6333",854905530,63900
"6334",854942032,73400
"6335",854959948,26200
"6336",855178366,32500
"6337",855312028,14600
"6338",855488571,75300
"6339",855528034,13200
"6340",855671099,63000
"6341",855854498,63500
"6342",855865980,89800
"6343",856040662,14300
"6344",856048792,25700
"6345",856065620,78400
"6346",856077336,29900
"6347",856080113,35200
"6348",856154778,61200
"6349",856283208,23400
"6350",856427778,14900
"6351",856718949,61100
"6352",856831112,24700
"6353",856938733,52400
"6354",857131125,69300
"6355",857342928,77100
"6356",857456817,22300
"6357",857518897,68100
"6358",857548777,30800
"6359",857883972,65900
"6360",857954428,83800
"6361",858046685,59000
"6362",858111043,36200
"6363",858144175,43600
"6364",858265650,22200
"6365",858287792,66100
"6366",858299714,65900
"6367",858305461,55100
"6368",858365861,11700
"6369",858628424,21800
"6370",858914987,65300
"6371",858990709,42300
"6372",859376846,42600
"6373",859453928,22500
"6374",859557902,53200
"6375",859717947,24700
"6376",859793116,42400
"6377",860131281,13200
"6378",860162136,64100
"6379",860215842,44600
"6380",860225778,33800
"6381",860307273,74200
"6382",860339098,55200
"6383",860397263,17600
"6384",860524549,50600
"6385",860547558,73400
"6386",860730799,37200
"6387",860882069,43100
"6388",860914525,39900
"6389",860988623,38900
"6390",861025019,83100
"6391",861050569,61800
"6392",861079251,22500
"6393",861182487,81200
"6394",861368623,20800
"6395",861393005,26900
"6396",861471404,29300
"6397",861708692,58700
"6398",861767941,35000
"6399",861821894,20900
"6400",861857340,70400
"6401",862287242,85800
"6402",862302221,56900
"6403",862348099,23300
"6404",862607244,15600
"6405",862621674,53700
"6406",862704845,82700
"6407",862760749,77700
"6408",862763620,46900
"6409",863016702,22100
"6410",863160076,82500
"6411",863282805,26200
"6412",863316365,79700
"6413",863629646,88100
"6414",863899678,70200
"6415",863973456,45500
"6416",864030128,74200
"6417",864375013,63300
"6418",864456288,41300
"6419",864498466,49600
"6420",864784000,20100
"6421",864787283,50100
"6422",864897747,64300
"6423",864962052,85000
"6424",865305667,75300
"6425",865384595,190000
"6426",865392932,75500
"6427",865560106,88000
"6428",866057839,48100
"6429",866149617,42400
"6430",866169791,15600
"6431",866262037,12500
"6432",866288621,16900
"6433",866331328,59600
"6434",866340239,43400
"6435",866382414,80400
"6436",866567892,68100
"6437",866771572,33500
"6438",867007083,14800
"6439",867011236,73000
"6440",867148347,23000
"6441",867276970,47900
"6442",867280250,28600
"6443",867307504,46600
"6444",867368862,60900
"6445",867501050,188400
